H1_Start,H2_Start,Direction,H1_High,H1_Low,H2_Open,Sweep_Time,Return_Time,Worked
2025-02-26 09:00:00,2025-02-26 10:00:00,Down,21818.75588,21707.737787,21797.062689,2025-02-26 10:01:00,2025-02-26 10:31:00,True
2025-02-26 10:00:00,2025-02-26 11:00:00,Up,21855.761911,21784.812417,21795.020977,2025-02-26 11:00:00,2025-02-26 11:20:00,True
2025-02-26 11:00:00,2025-02-26 12:00:00,Up,21854.230627,21671.752612,21692.680161,2025-02-26 12:01:00,2025-02-26 12:23:00,True
2025-02-26 12:00:00,2025-02-26 13:00:00,Up,21705.185647,21522.707632,21540.827827,2025-02-26 13:07:00,2025-02-26 13:20:00,True
2025-02-26 14:00:00,2025-02-26 15:00:00,Down,21667.15876,21517.092924,21633.725725,2025-02-26 15:00:00,2025-02-26 15:20:00,True
2025-02-26 18:00:00,2025-02-26 19:00:00,Up,21671.497398,21563.541873,21578.5995,2025-02-26 19:05:00,2025-02-26 19:20:00,True
2025-02-26 21:00:00,2025-02-26 22:00:00,Up,21650.314635,21602.589616,21603.355258,2025-02-26 22:00:00,2025-02-26 22:38:00,True
2025-02-26 22:00:00,2025-02-26 23:00:00,Down,21612.798176,21588.297632,21612.798176,2025-02-26 23:00:00,N/A,False
2025-02-26 23:00:00,2025-02-27 00:00:00,Down,21709.779499,21606.67304,21688.341523,2025-02-27 00:16:00,N/A,False
2025-02-27 00:00:00,2025-02-27 01:00:00,Down,21739.12911,21681.961172,21725.347554,2025-02-27 01:16:00,2025-02-27 01:59:00,True
2025-02-27 01:00:00,2025-02-27 02:00:00,Up,21771.030861,21715.138993,21726.113196,2025-02-27 02:00:00,2025-02-27 02:22:00,True
2025-02-27 05:00:00,2025-02-27 06:00:00,Down,21790.427125,21756.228448,21789.661483,2025-02-27 06:00:00,N/A,False
2025-02-27 07:00:00,2025-02-27 08:00:00,Down,21818.75588,21712.331639,21751.634596,2025-02-27 08:09:00,2025-02-27 08:39:00,True
2025-02-27 08:00:00,2025-02-27 09:00:00,Up,21826.922728,21433.893158,21444.86736,2025-02-27 09:00:00,2025-02-27 09:20:00,True
2025-02-27 10:00:00,2025-02-27 11:00:00,Up,21601.058332,21432.361874,21444.356932,2025-02-27 11:00:00,2025-02-27 11:24:00,True
2025-02-27 11:00:00,2025-02-27 12:00:00,Down,21516.072068,21393.569345,21476.769111,2025-02-27 12:12:00,N/A,False
2025-02-27 12:00:00,2025-02-27 13:00:00,Up,21557.927165,21467.070979,21490.805881,2025-02-27 13:00:00,N/A,False
2025-02-27 13:00:00,2025-02-27 14:00:00,Up,21495.654947,21229.466738,21269.535337,2025-02-27 14:01:00,N/A,False
2025-02-27 14:00:00,2025-02-27 15:00:00,Up,21275.150045,21027.337245,21038.056233,2025-02-27 15:00:00,2025-02-27 15:20:00,True
2025-02-27 17:00:00,2025-02-27 18:00:00,Down,21111.813081,21070.213198,21103.646233,2025-02-27 18:00:00,2025-02-27 18:20:00,True
2025-02-27 20:00:00,2025-02-27 21:00:00,Up,21076.338334,20999.774132,21017.894326,2025-02-27 21:13:00,N/A,False
2025-02-27 22:00:00,2025-02-27 23:00:00,Down,21072.765338,20975.018373,21046.733509,2025-02-27 23:06:00,2025-02-27 23:30:00,True
2025-02-28 00:00:00,2025-02-28 01:00:00,Up,21076.338334,21014.32133,21024.785105,2025-02-28 01:00:00,2025-02-28 01:20:00,True
2025-02-28 01:00:00,2025-02-28 02:00:00,Down,21060.770279,20981.398723,21056.942069,2025-02-28 02:00:00,N/A,False
2025-02-28 02:00:00,2025-02-28 03:00:00,Down,21112.068295,21041.629229,21091.651174,2025-02-28 03:16:00,2025-02-28 03:38:00,True
2025-02-28 05:00:00,2025-02-28 06:00:00,Up,21108.750513,21080.676972,21093.437672,2025-02-28 06:00:00,N/A,False
2025-02-28 08:00:00,2025-02-28 09:00:00,Down,21075.572692,20887.224755,21021.212108,2025-02-28 09:02:00,N/A,False
2025-02-28 11:00:00,2025-02-28 12:00:00,Up,21181.741719,20965.320241,20968.893237,2025-02-28 12:00:00,2025-02-28 12:27:00,True
2025-02-28 13:00:00,2025-02-28 14:00:00,Down,21153.923392,20966.085883,21143.459618,2025-02-28 14:00:00,2025-02-28 14:21:00,True
2025-03-02 17:00:00,2025-03-02 18:00:00,Up,21474.982613,21385.912924,21406.840473,2025-03-02 18:02:00,N/A,False
2025-03-02 19:00:00,2025-03-02 20:00:00,Down,21388.975492,21298.884948,21380.043002,2025-03-02 20:01:00,2025-03-02 20:20:00,True
2025-03-02 20:00:00,2025-03-02 21:00:00,Up,21400.204909,21354.011173,21364.474948,2025-03-02 21:04:00,N/A,False
2025-03-02 21:00:00,2025-03-02 22:00:00,Down,21370.600084,21319.812497,21359.115454,2025-03-02 22:10:00,N/A,False
2025-03-02 22:00:00,2025-03-02 23:00:00,Down,21393.058916,21356.052885,21388.465064,2025-03-02 23:00:00,N/A,False
2025-03-03 03:00:00,2025-03-03 04:00:00,Down,21457.372846,21364.730162,21452.268566,2025-03-03 04:00:00,2025-03-03 04:20:00,True
2025-03-03 04:00:00,2025-03-03 05:00:00,Down,21459.414558,21423.684597,21441.804792,2025-03-03 05:09:00,N/A,False
2025-03-03 05:00:00,2025-03-03 06:00:00,Down,21484.680745,21433.127516,21479.576465,2025-03-03 06:02:00,N/A,False
2025-03-03 07:00:00,2025-03-03 08:00:00,Down,21520.66592,21472.940901,21504.587438,2025-03-03 08:03:00,2025-03-03 08:25:00,True
2025-03-03 08:00:00,2025-03-03 09:00:00,Up,21561.500161,21258.561135,21279.743897,2025-03-03 09:00:00,2025-03-03 09:20:00,True
2025-03-03 11:00:00,2025-03-03 12:00:00,Up,21401.736193,21256.264209,21284.33775,2025-03-03 12:02:00,N/A,False
2025-03-03 13:00:00,2025-03-03 14:00:00,Up,21253.967283,21028.358101,21033.972809,2025-03-03 14:00:00,N/A,False
2025-03-03 18:00:00,2025-03-03 19:00:00,Down,20985.482147,20901.006311,20979.867439,2025-03-03 19:00:00,2025-03-03 19:20:00,True
2025-03-03 20:00:00,2025-03-03 21:00:00,Down,20966.851525,20898.964599,20951.538685,2025-03-03 21:19:00,2025-03-03 21:40:00,True
2025-03-03 22:00:00,2025-03-03 23:00:00,Up,20990.841642,20944.647906,20958.429463,2025-03-03 23:00:00,2025-03-03 23:20:00,True
2025-03-04 00:00:00,2025-03-04 01:00:00,Up,21012.279618,20951.793899,20988.79993,2025-03-04 01:09:00,N/A,False
2025-03-04 01:00:00,2025-03-04 02:00:00,Up,20997.73242,20902.282381,20915.55351,2025-03-04 02:06:00,2025-03-04 02:20:00,True
2025-03-04 02:00:00,2025-03-04 03:00:00,Down,20992.372926,20889.521681,20943.882264,2025-03-04 03:12:00,2025-03-04 03:25:00,True
2025-03-04 03:00:00,2025-03-04 04:00:00,Up,20995.18028,20916.82958,20923.720358,2025-03-04 04:00:00,2025-03-04 04:20:00,True
2025-03-04 05:00:00,2025-03-04 06:00:00,Up,20920.65779,20864.510708,20901.261525,2025-03-04 06:02:00,N/A,False
2025-03-04 06:00:00,2025-03-04 07:00:00,Up,20901.771953,20728.736856,20744.560125,2025-03-04 07:03:00,2025-03-04 07:35:00,True
2025-03-04 07:00:00,2025-03-04 08:00:00,Down,20780.5453,20684.584833,20748.388335,2025-03-04 08:02:00,2025-03-04 08:28:00,True
2025-03-04 08:00:00,2025-03-04 09:00:00,Up,20856.088646,20649.3653,20652.427868,2025-03-04 09:00:00,2025-03-04 09:33:00,True
2025-03-04 11:00:00,2025-03-04 12:00:00,Down,20862.468996,20688.413043,20761.914677,2025-03-04 12:10:00,N/A,False
2025-03-04 12:00:00,2025-03-04 13:00:00,Down,20951.028257,20734.351565,20927.548568,2025-03-04 13:01:00,N/A,False
2025-03-04 13:00:00,2025-03-04 14:00:00,Down,21062.556778,20925.251642,21049.285649,2025-03-04 14:00:00,2025-03-04 14:31:00,True
2025-03-04 20:00:00,2025-03-04 21:00:00,Down,20938.267556,20866.807634,20903.558451,2025-03-04 21:07:00,N/A,False
2025-03-04 21:00:00,2025-03-04 22:00:00,Down,20992.62814,20884.672615,20975.018373,2025-03-04 22:09:00,2025-03-04 22:20:00,True
2025-03-04 22:00:00,2025-03-04 23:00:00,Up,20996.711564,20957.153393,20966.085883,2025-03-04 23:15:00,2025-03-04 23:40:00,True
2025-03-04 23:00:00,2025-03-05 00:00:00,Down,20986.503003,20933.673704,20977.825727,2025-03-05 00:12:00,2025-03-05 00:20:00,True
2025-03-05 00:00:00,2025-03-05 01:00:00,Down,20995.690708,20945.413548,20977.570513,2025-03-05 01:01:00,2025-03-05 01:20:00,True
2025-03-05 01:00:00,2025-03-05 02:00:00,Up,21006.66491,20963.533743,20970.679735,2025-03-05 02:00:00,2025-03-05 02:20:00,True
2025-03-05 04:00:00,2025-03-05 05:00:00,Up,21052.093003,20963.023315,20976.549657,2025-03-05 05:04:00,2025-03-05 05:21:00,True
2025-03-05 06:00:00,2025-03-05 07:00:00,Up,20955.622109,20886.969541,20913.256583,2025-03-05 07:03:00,N/A,False
2025-03-05 07:00:00,2025-03-05 08:00:00,Up,20951.283471,20828.525533,20845.624872,2025-03-05 08:01:00,2025-03-05 08:20:00,True
2025-03-05 08:00:00,2025-03-05 09:00:00,Down,20892.584249,20693.006896,20746.346623,2025-03-05 09:00:00,2025-03-05 09:21:00,True
2025-03-05 09:00:00,2025-03-05 10:00:00,Up,20924.486,20722.866934,20816.020047,2025-03-05 10:11:00,N/A,False
2025-03-05 10:00:00,2025-03-05 11:00:00,Down,20816.020047,20636.6046,20761.149035,2025-03-05 11:00:00,N/A,False
2025-03-05 11:00:00,2025-03-05 12:00:00,Down,21004.878412,20755.023899,20999.263704,2025-03-05 12:03:00,2025-03-05 12:20:00,True
2025-03-05 12:00:00,2025-03-05 13:00:00,Down,21026.571603,20872.167128,21019.680824,2025-03-05 13:00:00,N/A,False
2025-03-05 13:00:00,2025-03-05 14:00:00,Down,21143.459618,20987.013431,21081.953042,2025-03-05 14:04:00,2025-03-05 14:20:00,True
2025-03-05 14:00:00,2025-03-05 15:00:00,Up,21157.241174,21031.675883,21088.588606,2025-03-05 15:05:00,N/A,False
2025-03-05 19:00:00,2025-03-05 20:00:00,Down,21048.009579,21012.790046,21044.436583,2025-03-05 20:00:00,2025-03-05 20:20:00,True
2025-03-05 21:00:00,2025-03-05 22:00:00,Down,21057.707711,21021.722536,21053.369073,2025-03-05 22:00:00,N/A,False
2025-03-05 22:00:00,2025-03-05 23:00:00,Down,21077.869618,21050.306505,21067.916272,2025-03-05 23:15:00,2025-03-05 23:25:00,True
2025-03-05 23:00:00,2025-03-06 00:00:00,Up,21078.124832,21036.269735,21042.394871,2025-03-06 00:00:00,2025-03-06 00:20:00,True
2025-03-06 00:00:00,2025-03-06 01:00:00,Down,21070.97884,21026.061175,21066.129774,2025-03-06 01:00:00,2025-03-06 01:20:00,True
2025-03-06 01:00:00,2025-03-06 02:00:00,Up,21072.765338,20959.705533,20960.981603,2025-03-06 02:00:00,N/A,False
2025-03-06 02:00:00,2025-03-06 03:00:00,Up,20985.482147,20858.130358,20869.870202,2025-03-06 03:00:00,2025-03-06 03:22:00,True
2025-03-06 03:00:00,2025-03-06 04:00:00,Up,20913.256583,20801.217634,20834.140241,2025-03-06 04:01:00,2025-03-06 04:20:00,True
2025-03-06 04:00:00,2025-03-06 05:00:00,Up,20865.786778,20790.243432,20804.280203,2025-03-06 05:00:00,2025-03-06 05:20:00,True
2025-03-06 06:00:00,2025-03-06 07:00:00,Up,20855.833432,20779.26923,20796.623782,2025-03-06 07:04:00,2025-03-06 07:36:00,True
2025-03-06 08:00:00,2025-03-06 09:00:00,Down,20797.899852,20650.130942,20705.512382,2025-03-06 09:04:00,N/A,False
2025-03-06 10:00:00,2025-03-06 11:00:00,Up,20923.465144,20668.251137,20674.376273,2025-03-06 11:00:00,N/A,False
2025-03-06 12:00:00,2025-03-06 13:00:00,Up,20629.458608,20457.954795,20538.091993,2025-03-06 13:19:00,2025-03-06 13:48:00,True
2025-03-06 14:00:00,2025-03-06 15:00:00,Down,20575.353238,20443.918025,20512.315379,2025-03-06 15:15:00,N/A,False
2025-03-06 17:00:00,2025-03-06 18:00:00,Up,20647.578802,20588.624367,20608.531059,2025-03-06 18:02:00,2025-03-06 18:20:00,True
2025-03-06 18:00:00,2025-03-06 19:00:00,Down,20623.588686,20561.061254,20596.025573,2025-03-06 19:09:00,N/A,False
2025-03-06 20:00:00,2025-03-06 21:00:00,Up,20638.646312,20596.280787,20619.760476,2025-03-06 21:14:00,N/A,False
2025-03-06 23:00:00,2025-03-07 00:00:00,Up,20608.020631,20556.722616,20575.098024,2025-03-07 00:03:00,N/A,False
2025-03-07 00:00:00,2025-03-07 01:00:00,Down,20577.650164,20530.946001,20547.790126,2025-03-07 01:03:00,N/A,False
2025-03-07 01:00:00,2025-03-07 02:00:00,Down,20597.556857,20539.878491,20588.113939,2025-03-07 02:05:00,2025-03-07 02:21:00,True
2025-03-07 02:00:00,2025-03-07 03:00:00,Down,20610.317557,20564.379036,20589.390009,2025-03-07 03:03:00,N/A,False
2025-03-07 03:00:00,2025-03-07 04:00:00,Up,20649.875728,20578.926234,20618.994833,2025-03-07 04:09:00,N/A,False
2025-03-07 04:00:00,2025-03-07 05:00:00,Up,20622.057402,20577.650164,20599.853783,2025-03-07 05:00:00,2025-03-07 05:21:00,True
2025-03-07 05:00:00,2025-03-07 06:00:00,Up,20623.333472,20571.0146,20605.213277,2025-03-07 06:12:00,N/A,False
2025-03-07 06:00:00,2025-03-07 07:00:00,Up,20605.213277,20511.039309,20543.706701,2025-03-07 07:15:00,2025-03-07 07:30:00,True
2025-03-07 07:00:00,2025-03-07 08:00:00,Up,20696.579892,20455.913083,20484.497052,2025-03-07 08:12:00,2025-03-07 08:20:00,True
2025-03-07 11:00:00,2025-03-07 12:00:00,Down,20503.127674,20183.344524,20361.483901,2025-03-07 12:05:00,N/A,False
2025-03-07 12:00:00,2025-03-07 13:00:00,Down,20597.556857,20358.93176,20590.410865,2025-03-07 13:00:00,2025-03-07 13:45:00,True
2025-03-09 17:00:00,2025-03-09 18:00:00,Up,20567.18639,20412.526702,20431.412538,2025-03-09 18:03:00,2025-03-09 18:20:00,True
2025-03-09 19:00:00,2025-03-09 20:00:00,Down,20486.028336,20424.266546,20485.262694,2025-03-09 20:00:00,N/A,False
2025-03-09 20:00:00,2025-03-09 21:00:00,Down,20556.467402,20478.882344,20553.404834,2025-03-09 21:00:00,2025-03-09 21:20:00,True
2025-03-09 21:00:00,2025-03-09 22:00:00,Up,20576.884522,20536.560709,20556.467402,2025-03-09 22:12:00,2025-03-09 22:43:00,True
2025-03-10 01:00:00,2025-03-10 02:00:00,Down,20544.472343,20510.528881,20530.435573,2025-03-10 02:02:00,2025-03-10 02:20:00,True
2025-03-10 02:00:00,2025-03-10 03:00:00,Up,20561.061254,20504.14853,20512.825807,2025-03-10 03:03:00,N/A,False
2025-03-10 06:00:00,2025-03-10 07:00:00,Up,20438.048103,20335.9625,20367.864251,2025-03-10 07:05:00,N/A,False
2025-03-10 08:00:00,2025-03-10 09:00:00,Up,20357.910904,20156.036625,20202.740788,2025-03-10 09:00:00,N/A,False
2025-03-10 10:00:00,2025-03-10 11:00:00,Up,20113.926314,19956.9697,19994.996587,2025-03-10 11:18:00,2025-03-10 11:30:00,True
2025-03-10 11:00:00,2025-03-10 12:00:00,Up,20048.846742,19929.917015,19950.334135,2025-03-10 12:02:00,2025-03-10 12:22:00,True
2025-03-10 12:00:00,2025-03-10 13:00:00,Up,19960.79791,19827.06577,19847.482891,2025-03-10 13:05:00,2025-03-10 13:20:00,True
2025-03-10 13:00:00,2025-03-10 14:00:00,Up,19906.69254,19733.147015,19741.824292,2025-03-10 14:04:00,2025-03-10 14:20:00,True
2025-03-10 17:00:00,2025-03-10 18:00:00,Up,19867.389583,19774.491685,19781.637677,2025-03-10 18:06:00,N/A,False
2025-03-10 20:00:00,2025-03-10 21:00:00,Down,19673.937366,19546.075148,19657.348455,2025-03-10 21:02:00,N/A,False
2025-03-10 21:00:00,2025-03-10 22:00:00,Down,19825.024058,19648.671179,19796.695303,2025-03-10 22:01:00,N/A,False
2025-03-11 01:00:00,2025-03-11 02:00:00,Up,19926.854447,19863.306159,19880.150283,2025-03-11 02:00:00,2025-03-11 02:23:00,True
2025-03-11 02:00:00,2025-03-11 03:00:00,Down,19901.077832,19807.669505,19887.296276,2025-03-11 03:03:00,N/A,False
2025-03-11 03:00:00,2025-03-11 04:00:00,Down,19976.876392,19874.535575,19971.261684,2025-03-11 04:00:00,2025-03-11 04:20:00,True
2025-03-11 04:00:00,2025-03-11 05:00:00,Up,19990.14752,19938.339077,19952.120633,2025-03-11 05:00:00,2025-03-11 05:20:00,True
2025-03-11 05:00:00,2025-03-11 06:00:00,Up,19969.475186,19913.838532,19941.146431,2025-03-11 06:01:00,2025-03-11 06:27:00,True
2025-03-11 06:00:00,2025-03-11 07:00:00,Down,19986.31931,19876.577287,19985.04324,2025-03-11 07:00:00,2025-03-11 07:20:00,True
2025-03-11 07:00:00,2025-03-11 08:00:00,Up,19993.465303,19844.675536,19859.477949,2025-03-11 08:01:00,2025-03-11 08:20:00,True
2025-03-11 08:00:00,2025-03-11 09:00:00,Down,20007.757287,19790.059739,19930.427443,2025-03-11 09:01:00,2025-03-11 09:20:00,True
2025-03-11 11:00:00,2025-03-11 12:00:00,Up,19851.566315,19698.437911,19726.001023,2025-03-11 12:02:00,2025-03-11 12:46:00,True
2025-03-11 12:00:00,2025-03-11 13:00:00,Down,19773.470829,19601.456588,19729.063591,2025-03-11 13:01:00,N/A,False
2025-03-11 14:00:00,2025-03-11 15:00:00,Up,20087.894485,19796.184875,19796.695303,2025-03-11 15:00:00,2025-03-11 15:20:00,True
2025-03-11 18:00:00,2025-03-11 19:02:00,Down,19883.468066,19828.597054,19875.046003,2025-03-11 19:07:00,2025-03-11 19:36:00,True
2025-03-11 20:00:00,2025-03-11 21:00:00,Down,19889.082774,19847.738105,19878.618999,2025-03-11 21:11:00,2025-03-11 21:36:00,True
2025-03-11 21:00:00,2025-03-11 22:00:00,Up,19899.291334,19854.884097,19861.009233,2025-03-11 22:17:00,2025-03-11 22:39:00,True
2025-03-12 01:00:00,2025-03-12 02:00:00,Up,19887.041062,19801.544369,19816.85721,2025-03-12 02:09:00,2025-03-12 02:20:00,True
2025-03-12 02:00:00,2025-03-12 03:00:00,Down,19889.337988,19791.335809,19880.915925,2025-03-12 03:00:00,2025-03-12 03:20:00,True
2025-03-12 03:00:00,2025-03-12 04:00:00,Down,19963.35005,19847.227677,19953.651917,2025-03-12 04:02:00,2025-03-12 04:20:00,True
2025-03-12 04:00:00,2025-03-12 05:00:00,Down,19973.048182,19930.682657,19967.433474,2025-03-12 05:00:00,2025-03-12 05:20:00,True
2025-03-12 05:00:00,2025-03-12 06:00:00,Down,19975.345108,19931.448299,19958.756198,2025-03-12 06:02:00,N/A,False
2025-03-12 08:00:00,2025-03-12 09:00:00,Up,20190.235302,19998.314369,20052.930166,2025-03-12 09:03:00,2025-03-12 09:20:00,True
2025-03-12 09:00:00,2025-03-12 10:00:00,Up,20136.64036,19875.556431,19880.405497,2025-03-12 10:01:00,2025-03-12 10:20:00,True
2025-03-12 10:00:00,2025-03-12 11:00:00,Down,20047.570672,19799.757871,20042.97682,2025-03-12 11:09:00,2025-03-12 11:41:00,True
2025-03-12 12:00:00,2025-03-12 13:00:00,Up,20130.770438,19942.932929,19947.781995,2025-03-12 13:00:00,2025-03-12 13:20:00,True
2025-03-12 17:00:00,2025-03-12 18:00:00,Down,20046.80503,19975.600322,20035.575614,2025-03-12 18:01:00,N/A,False
2025-03-12 18:00:00,2025-03-12 19:00:00,Down,20098.613473,20035.575614,20094.274835,2025-03-12 19:00:00,2025-03-12 19:20:00,True
2025-03-12 19:00:00,2025-03-12 20:00:00,Up,20104.73861,20049.35717,20052.930166,2025-03-12 20:03:00,2025-03-12 20:20:00,True
2025-03-12 21:00:00,2025-03-12 22:00:00,Up,20053.695808,19995.762229,20000.866509,2025-03-12 22:01:00,N/A,False
2025-03-12 23:00:00,2025-03-13 00:00:00,Up,19952.375847,19868.920867,19888.061918,2025-03-13 00:16:00,2025-03-13 00:20:00,True
2025-03-13 00:00:00,2025-03-13 01:00:00,Up,19911.031178,19840.336898,19871.217793,2025-03-13 01:09:00,2025-03-13 01:46:00,True
2025-03-13 02:00:00,2025-03-13 03:00:00,Up,19918.942812,19821.706276,19835.99826,2025-03-13 03:17:00,2025-03-13 03:20:00,True
2025-03-13 03:00:00,2025-03-13 04:00:00,Down,19901.333046,19813.539428,19898.525692,2025-03-13 04:00:00,N/A,False
2025-03-13 04:00:00,2025-03-13 05:00:00,Down,20018.476275,19866.113513,20014.392851,2025-03-13 05:00:00,2025-03-13 05:20:00,True
2025-03-13 05:00:00,2025-03-13 06:00:00,Up,20040.42468,19968.199116,19983.76717,2025-03-13 06:05:00,N/A,False
2025-03-13 06:00:00,2025-03-13 07:00:00,Up,20003.673863,19901.333046,19936.552579,2025-03-13 07:08:00,2025-03-13 07:30:00,True
2025-03-13 08:00:00,2025-03-13 09:00:00,Up,19999.335225,19742.845148,19771.429116,2025-03-13 09:00:00,2025-03-13 09:20:00,True
2025-03-13 11:00:00,2025-03-13 12:00:00,Up,19795.164019,19641.780401,19689.760634,2025-03-13 12:11:00,N/A,False
2025-03-13 12:00:00,2025-03-13 13:00:00,Down,19715.537249,19569.810051,19590.227172,2025-03-13 13:13:00,N/A,False
2025-03-13 13:00:00,2025-03-13 14:00:00,Down,19781.127249,19586.909389,19766.069622,2025-03-13 14:01:00,2025-03-13 14:20:00,True
2025-03-13 17:00:00,2025-03-13 18:00:00,Down,19786.231529,19699.203553,19766.069622,2025-03-13 18:13:00,2025-03-13 18:20:00,True
2025-03-13 18:00:00,2025-03-13 19:00:00,Up,19790.825381,19752.798494,19761.986198,2025-03-13 19:00:00,2025-03-13 19:20:00,True
2025-03-13 21:00:00,2025-03-13 22:00:00,Down,19846.972463,19806.138221,19839.571256,2025-03-13 22:01:00,N/A,False
2025-03-14 00:00:00,2025-03-14 01:00:00,Up,19861.009233,19808.945576,19815.070712,2025-03-14 01:00:00,2025-03-14 01:39:00,True
2025-03-14 01:00:00,2025-03-14 02:00:00,Up,19825.534486,19788.018027,19816.091568,2025-03-14 02:07:00,2025-03-14 02:45:00,True
2025-03-14 02:00:00,2025-03-14 03:00:00,Down,19827.06577,19773.981257,19796.695303,2025-03-14 03:16:00,N/A,False
2025-03-14 04:00:00,2025-03-14 05:00:00,Up,19868.410439,19832.17005,19848.503747,2025-03-14 05:13:00,2025-03-14 05:47:00,True
2025-03-14 06:00:00,2025-03-14 07:00:00,Down,19893.676626,19829.107482,19878.363785,2025-03-14 07:06:00,N/A,False
2025-03-14 07:00:00,2025-03-14 08:00:00,Up,19940.891217,19873.004291,19902.353902,2025-03-14 08:19:00,2025-03-14 08:31:00,True
2025-03-14 08:00:00,2025-03-14 09:00:00,Up,20029.960906,19856.415381,19952.886275,2025-03-14 09:00:00,2025-03-14 09:39:00,True
2025-03-14 09:00:00,2025-03-14 10:00:00,Down,20020.262773,19842.123396,20018.731489,2025-03-14 10:00:00,N/A,False
2025-03-14 13:00:00,2025-03-14 14:00:00,Down,20115.457598,20021.283629,20084.066275,2025-03-14 14:11:00,2025-03-14 14:23:00,True
2025-03-16 17:00:00,2025-03-16 18:00:00,Up,20096.826975,19967.433474,19977.38682,2025-03-16 18:05:00,2025-03-16 18:20:00,True
2025-03-16 20:00:00,2025-03-16 21:00:00,Up,20037.87254,20007.502073,20018.476275,2025-03-16 21:02:00,2025-03-16 21:20:00,True
2025-03-16 21:00:00,2025-03-16 22:00:00,Up,20020.517987,20000.866509,20010.054213,2025-03-16 22:04:00,2025-03-16 22:20:00,True
2025-03-17 00:00:00,2025-03-17 01:00:00,Down,20008.778143,19993.465303,20002.653007,2025-03-17 01:00:00,2025-03-17 01:20:00,True
2025-03-17 01:00:00,2025-03-17 02:00:00,Up,20010.564641,19969.985614,19985.298454,2025-03-17 02:11:00,2025-03-17 02:26:00,True
2025-03-17 02:00:00,2025-03-17 03:00:00,Down,20008.778143,19962.584408,20001.632151,2025-03-17 03:10:00,2025-03-17 03:20:00,True
2025-03-17 03:00:00,2025-03-17 04:00:00,Down,20037.106898,19984.022384,20027.919193,2025-03-17 04:05:00,2025-03-17 04:20:00,True
2025-03-17 04:00:00,2025-03-17 05:00:00,Down,20046.039388,20013.371995,20033.789116,2025-03-17 05:08:00,N/A,False
2025-03-17 05:00:00,2025-03-17 06:00:00,Down,20099.379115,20026.132695,20089.425769,2025-03-17 06:01:00,N/A,False
2025-03-17 06:00:00,2025-03-17 07:00:00,Up,20128.218298,20087.894485,20093.764407,2025-03-17 07:02:00,2025-03-17 07:22:00,True
2025-03-17 09:00:00,2025-03-17 10:00:00,Up,20230.559115,20081.514135,20096.826975,2025-03-17 10:02:00,2025-03-17 10:20:00,True
2025-03-17 10:00:00,2025-03-17 11:00:00,Down,20146.083279,20038.127754,20092.743551,2025-03-17 11:09:00,2025-03-17 11:22:00,True
2025-03-17 12:00:00,2025-03-17 13:00:00,Down,20247.148025,20083.555847,20229.027831,2025-03-17 13:00:00,N/A,False
2025-03-17 14:00:00,2025-03-17 15:00:00,Up,20360.463044,20239.491605,20246.127169,2025-03-17 15:00:00,2025-03-17 15:28:00,True
2025-03-17 18:00:00,2025-03-17 19:00:00,Up,20267.054718,20230.559115,20234.897753,2025-03-17 19:00:00,N/A,False
2025-03-17 19:00:00,2025-03-17 20:00:00,Up,20240.512461,20195.339582,20206.824212,2025-03-17 20:16:00,N/A,False
2025-03-17 21:00:00,2025-03-17 22:00:00,Up,20180.53717,20159.099193,20172.370321,2025-03-17 22:06:00,N/A,False
2025-03-18 00:00:00,2025-03-18 01:00:00,Down,20155.808081,20129.749582,20152.020202,2025-03-18 01:10:00,N/A,False
2025-03-18 02:00:00,2025-03-18 03:00:00,Down,20190.909091,20162.626263,20182.575758,2025-03-18 03:07:00,N/A,False
2025-03-18 04:00:00,2025-03-18 05:00:00,Up,20239.89899,20179.79798,20182.070707,2025-03-18 05:02:00,2025-03-18 05:57:00,True
2025-03-18 05:00:00,2025-03-18 06:00:00,Down,20187.626263,20123.737374,20183.585859,2025-03-18 06:11:00,2025-03-18 06:20:00,True
2025-03-18 07:00:00,2025-03-18 08:00:00,Up,20178.282828,20102.020202,20105.808081,2025-03-18 08:00:00,2025-03-18 08:20:00,True
2025-03-18 08:00:00,2025-03-18 09:00:00,Up,20131.313131,19855.808081,19871.717172,2025-03-18 09:00:00,2025-03-18 09:20:00,True
2025-03-18 09:00:00,2025-03-18 10:00:00,Up,19933.080808,19832.828283,19878.787879,2025-03-18 10:01:00,2025-03-18 10:25:00,True
2025-03-18 10:00:00,2025-03-18 11:00:00,Down,19900.757576,19802.272727,19858.080808,2025-03-18 11:11:00,2025-03-18 11:51:00,True
2025-03-18 18:00:00,2025-03-18 19:00:00,Down,19917.929293,19885.10101,19907.575758,2025-03-18 19:05:00,N/A,False
2025-03-18 22:00:00,2025-03-18 23:00:00,Up,19974.242424,19953.535354,19962.373737,2025-03-18 23:04:00,N/A,False
2025-03-18 23:00:00,2025-03-19 00:00:00,Up,19963.636364,19930.30303,19936.111111,2025-03-19 00:01:00,2025-03-19 00:24:00,True
2025-03-19 01:00:00,2025-03-19 02:00:00,Up,19943.434343,19915.909091,19938.131313,2025-03-19 02:02:00,N/A,False
2025-03-19 04:00:00,2025-03-19 05:00:00,Down,19966.666667,19904.545455,19962.626263,2025-03-19 05:00:00,2025-03-19 05:24:00,True
